areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate
N92000002,Northern Ireland,nation,2021/10/19,3597
N92000002,Northern Ireland,nation,2021/10/18,3590
N92000002,Northern Ireland,nation,2021/10/17,3579
N92000002,Northern Ireland,nation,2021/10/16,3573
N92000002,Northern Ireland,nation,2021/10/15,3562
N92000002,Northern Ireland,nation,2021/10/14,3555
N92000002,Northern Ireland,nation,2021/10/13,3546
N92000002,Northern Ireland,nation,2021/10/12,3538
N92000002,Northern Ireland,nation,2021/10/11,3533
N92000002,Northern Ireland,nation,2021/10/10,3527
N92000002,Northern Ireland,nation,2021/10/9,3524
N92000002,Northern Ireland,nation,2021/10/8,3518
N92000002,Northern Ireland,nation,2021/10/7,3513
N92000002,Northern Ireland,nation,2021/10/6,3509
N92000002,Northern Ireland,nation,2021/10/5,3503
N92000002,Northern Ireland,nation,2021/10/4,3500
N92000002,Northern Ireland,nation,2021/10/3,3495
N92000002,Northern Ireland,nation,2021/10/2,3491
N92000002,Northern Ireland,nation,2021/10/1,3483
N92000002,Northern Ireland,nation,2021/9/30,3478
N92000002,Northern Ireland,nation,2021/9/29,3473
N92000002,Northern Ireland,nation,2021/9/28,3469
N92000002,Northern Ireland,nation,2021/9/27,3466
N92000002,Northern Ireland,nation,2021/9/26,3461
N92000002,Northern Ireland,nation,2021/9/25,3456
N92000002,Northern Ireland,nation,2021/9/24,3448
N92000002,Northern Ireland,nation,2021/9/23,3441
N92000002,Northern Ireland,nation,2021/9/22,3432
N92000002,Northern Ireland,nation,2021/9/21,3423
N92000002,Northern Ireland,nation,2021/9/20,3418
N92000002,Northern Ireland,nation,2021/9/19,3411
N92000002,Northern Ireland,nation,2021/9/18,3410
N92000002,Northern Ireland,nation,2021/9/17,3406
N92000002,Northern Ireland,nation,2021/9/16,3394
N92000002,Northern Ireland,nation,2021/9/15,3384
N92000002,Northern Ireland,nation,2021/9/14,3378
N92000002,Northern Ireland,nation,2021/9/13,3368
N92000002,Northern Ireland,nation,2021/9/12,3356
N92000002,Northern Ireland,nation,2021/9/11,3345
N92000002,Northern Ireland,nation,2021/9/10,3337
N92000002,Northern Ireland,nation,2021/9/9,3333
N92000002,Northern Ireland,nation,2021/9/8,3324
N92000002,Northern Ireland,nation,2021/9/7,3315
N92000002,Northern Ireland,nation,2021/9/6,3308
N92000002,Northern Ireland,nation,2021/9/5,3303
N92000002,Northern Ireland,nation,2021/9/4,3289
N92000002,Northern Ireland,nation,2021/9/3,3282
N92000002,Northern Ireland,nation,2021/9/2,3274
N92000002,Northern Ireland,nation,2021/9/1,3265
N92000002,Northern Ireland,nation,2021/8/31,3255
N92000002,Northern Ireland,nation,2021/8/30,3246
N92000002,Northern Ireland,nation,2021/8/29,3241
N92000002,Northern Ireland,nation,2021/8/28,3232
N92000002,Northern Ireland,nation,2021/8/27,3218
N92000002,Northern Ireland,nation,2021/8/26,3211
N92000002,Northern Ireland,nation,2021/8/25,3203
N92000002,Northern Ireland,nation,2021/8/24,3194
N92000002,Northern Ireland,nation,2021/8/23,3188
N92000002,Northern Ireland,nation,2021/8/22,3177
N92000002,Northern Ireland,nation,2021/8/21,3167
N92000002,Northern Ireland,nation,2021/8/20,3154
N92000002,Northern Ireland,nation,2021/8/19,3147
N92000002,Northern Ireland,nation,2021/8/18,3141
N92000002,Northern Ireland,nation,2021/8/17,3128
N92000002,Northern Ireland,nation,2021/8/16,3120
N92000002,Northern Ireland,nation,2021/8/15,3114
N92000002,Northern Ireland,nation,2021/8/14,3110
N92000002,Northern Ireland,nation,2021/8/13,3106
N92000002,Northern Ireland,nation,2021/8/12,3100
N92000002,Northern Ireland,nation,2021/8/11,3093
N92000002,Northern Ireland,nation,2021/8/10,3088
N92000002,Northern Ireland,nation,2021/8/9,3085
N92000002,Northern Ireland,nation,2021/8/8,3082
N92000002,Northern Ireland,nation,2021/8/7,3073
N92000002,Northern Ireland,nation,2021/8/6,3067
N92000002,Northern Ireland,nation,2021/8/5,3063
N92000002,Northern Ireland,nation,2021/8/4,3059
N92000002,Northern Ireland,nation,2021/8/3,3054
N92000002,Northern Ireland,nation,2021/8/2,3052
N92000002,Northern Ireland,nation,2021/8/1,3047
N92000002,Northern Ireland,nation,2021/7/31,3040
N92000002,Northern Ireland,nation,2021/7/30,3033
N92000002,Northern Ireland,nation,2021/7/29,3026
N92000002,Northern Ireland,nation,2021/7/28,3019
N92000002,Northern Ireland,nation,2021/7/27,3016
N92000002,Northern Ireland,nation,2021/7/26,3013
N92000002,Northern Ireland,nation,2021/7/25,3013
N92000002,Northern Ireland,nation,2021/7/24,3011
N92000002,Northern Ireland,nation,2021/7/23,3009
N92000002,Northern Ireland,nation,2021/7/22,3006
N92000002,Northern Ireland,nation,2021/7/21,3003
N92000002,Northern Ireland,nation,2021/7/20,3001
N92000002,Northern Ireland,nation,2021/7/19,2998
N92000002,Northern Ireland,nation,2021/7/18,2997
N92000002,Northern Ireland,nation,2021/7/17,2996
N92000002,Northern Ireland,nation,2021/7/16,2995
N92000002,Northern Ireland,nation,2021/7/15,2992
N92000002,Northern Ireland,nation,2021/7/14,2992
N92000002,Northern Ireland,nation,2021/7/13,2992
N92000002,Northern Ireland,nation,2021/7/12,2992
N92000002,Northern Ireland,nation,2021/7/11,2992
N92000002,Northern Ireland,nation,2021/7/10,2991
N92000002,Northern Ireland,nation,2021/7/9,2990
N92000002,Northern Ireland,nation,2021/7/8,2989
N92000002,Northern Ireland,nation,2021/7/7,2988
N92000002,Northern Ireland,nation,2021/7/6,2988
N92000002,Northern Ireland,nation,2021/7/5,2988
N92000002,Northern Ireland,nation,2021/7/4,2988
N92000002,Northern Ireland,nation,2021/7/3,2987
N92000002,Northern Ireland,nation,2021/7/2,2985
N92000002,Northern Ireland,nation,2021/7/1,2984
N92000002,Northern Ireland,nation,2021/6/30,2983
N92000002,Northern Ireland,nation,2021/6/29,2983
N92000002,Northern Ireland,nation,2021/6/28,2983
N92000002,Northern Ireland,nation,2021/6/27,2983
N92000002,Northern Ireland,nation,2021/6/26,2983
N92000002,Northern Ireland,nation,2021/6/25,2983
N92000002,Northern Ireland,nation,2021/6/24,2983
N92000002,Northern Ireland,nation,2021/6/23,2982
N92000002,Northern Ireland,nation,2021/6/22,2981
N92000002,Northern Ireland,nation,2021/6/21,2981
N92000002,Northern Ireland,nation,2021/6/20,2981
N92000002,Northern Ireland,nation,2021/6/19,2981
N92000002,Northern Ireland,nation,2021/6/18,2981
N92000002,Northern Ireland,nation,2021/6/17,2981
N92000002,Northern Ireland,nation,2021/6/16,2981
N92000002,Northern Ireland,nation,2021/6/15,2981
N92000002,Northern Ireland,nation,2021/6/14,2981
N92000002,Northern Ireland,nation,2021/6/13,2981
N92000002,Northern Ireland,nation,2021/6/12,2981
N92000002,Northern Ireland,nation,2021/6/11,2980
N92000002,Northern Ireland,nation,2021/6/10,2979
N92000002,Northern Ireland,nation,2021/6/9,2979
N92000002,Northern Ireland,nation,2021/6/8,2979
N92000002,Northern Ireland,nation,2021/6/7,2978
N92000002,Northern Ireland,nation,2021/6/6,2978
N92000002,Northern Ireland,nation,2021/6/5,2978
N92000002,Northern Ireland,nation,2021/6/4,2978
N92000002,Northern Ireland,nation,2021/6/3,2978
N92000002,Northern Ireland,nation,2021/6/2,2978
N92000002,Northern Ireland,nation,2021/6/1,2977
N92000002,Northern Ireland,nation,2021/5/31,2977
N92000002,Northern Ireland,nation,2021/5/30,2976
N92000002,Northern Ireland,nation,2021/5/29,2976
N92000002,Northern Ireland,nation,2021/5/28,2976
N92000002,Northern Ireland,nation,2021/5/27,2975
N92000002,Northern Ireland,nation,2021/5/26,2975
N92000002,Northern Ireland,nation,2021/5/25,2975
N92000002,Northern Ireland,nation,2021/5/24,2975
N92000002,Northern Ireland,nation,2021/5/23,2974
N92000002,Northern Ireland,nation,2021/5/22,2973
N92000002,Northern Ireland,nation,2021/5/21,2973
N92000002,Northern Ireland,nation,2021/5/20,2972
N92000002,Northern Ireland,nation,2021/5/19,2972
N92000002,Northern Ireland,nation,2021/5/18,2972
N92000002,Northern Ireland,nation,2021/5/17,2971
N92000002,Northern Ireland,nation,2021/5/16,2971
N92000002,Northern Ireland,nation,2021/5/15,2969
N92000002,Northern Ireland,nation,2021/5/14,2969
N92000002,Northern Ireland,nation,2021/5/13,2968
N92000002,Northern Ireland,nation,2021/5/12,2966
N92000002,Northern Ireland,nation,2021/5/11,2966
N92000002,Northern Ireland,nation,2021/5/10,2964
N92000002,Northern Ireland,nation,2021/5/9,2964
N92000002,Northern Ireland,nation,2021/5/8,2964
N92000002,Northern Ireland,nation,2021/5/7,2963
N92000002,Northern Ireland,nation,2021/5/6,2963
N92000002,Northern Ireland,nation,2021/5/5,2962
N92000002,Northern Ireland,nation,2021/5/4,2962
N92000002,Northern Ireland,nation,2021/5/3,2962
N92000002,Northern Ireland,nation,2021/5/2,2962
N92000002,Northern Ireland,nation,2021/5/1,2962
N92000002,Northern Ireland,nation,2021/4/30,2961
N92000002,Northern Ireland,nation,2021/4/29,2961
N92000002,Northern Ireland,nation,2021/4/28,2961
N92000002,Northern Ireland,nation,2021/4/27,2961
N92000002,Northern Ireland,nation,2021/4/26,2960
N92000002,Northern Ireland,nation,2021/4/25,2960
N92000002,Northern Ireland,nation,2021/4/24,2959
N92000002,Northern Ireland,nation,2021/4/23,2958
N92000002,Northern Ireland,nation,2021/4/22,2958
N92000002,Northern Ireland,nation,2021/4/21,2955
N92000002,Northern Ireland,nation,2021/4/20,2952
N92000002,Northern Ireland,nation,2021/4/19,2952
N92000002,Northern Ireland,nation,2021/4/18,2951
N92000002,Northern Ireland,nation,2021/4/17,2951
N92000002,Northern Ireland,nation,2021/4/16,2950
N92000002,Northern Ireland,nation,2021/4/15,2949
N92000002,Northern Ireland,nation,2021/4/14,2949
N92000002,Northern Ireland,nation,2021/4/13,2946
N92000002,Northern Ireland,nation,2021/4/12,2943
N92000002,Northern Ireland,nation,2021/4/11,2943
N92000002,Northern Ireland,nation,2021/4/10,2941
N92000002,Northern Ireland,nation,2021/4/9,2940
N92000002,Northern Ireland,nation,2021/4/8,2938
N92000002,Northern Ireland,nation,2021/4/7,2935
N92000002,Northern Ireland,nation,2021/4/6,2933
N92000002,Northern Ireland,nation,2021/4/5,2931
N92000002,Northern Ireland,nation,2021/4/4,2928
N92000002,Northern Ireland,nation,2021/4/3,2927
N92000002,Northern Ireland,nation,2021/4/2,2925
N92000002,Northern Ireland,nation,2021/4/1,2923
N92000002,Northern Ireland,nation,2021/3/31,2921
N92000002,Northern Ireland,nation,2021/3/30,2921
N92000002,Northern Ireland,nation,2021/3/29,2920
N92000002,Northern Ireland,nation,2021/3/28,2916
N92000002,Northern Ireland,nation,2021/3/27,2915
N92000002,Northern Ireland,nation,2021/3/26,2913
N92000002,Northern Ireland,nation,2021/3/25,2909
N92000002,Northern Ireland,nation,2021/3/24,2909
N92000002,Northern Ireland,nation,2021/3/23,2909
N92000002,Northern Ireland,nation,2021/3/22,2908
N92000002,Northern Ireland,nation,2021/3/21,2904
N92000002,Northern Ireland,nation,2021/3/20,2901
N92000002,Northern Ireland,nation,2021/3/19,2899
N92000002,Northern Ireland,nation,2021/3/18,2896
N92000002,Northern Ireland,nation,2021/3/17,2892
N92000002,Northern Ireland,nation,2021/3/16,2890
N92000002,Northern Ireland,nation,2021/3/15,2887
N92000002,Northern Ireland,nation,2021/3/14,2885
N92000002,Northern Ireland,nation,2021/3/13,2884
N92000002,Northern Ireland,nation,2021/3/12,2884
N92000002,Northern Ireland,nation,2021/3/11,2882
N92000002,Northern Ireland,nation,2021/3/10,2876
N92000002,Northern Ireland,nation,2021/3/9,2870
N92000002,Northern Ireland,nation,2021/3/8,2864
N92000002,Northern Ireland,nation,2021/3/7,2862
N92000002,Northern Ireland,nation,2021/3/6,2859
N92000002,Northern Ireland,nation,2021/3/5,2853
N92000002,Northern Ireland,nation,2021/3/4,2852
N92000002,Northern Ireland,nation,2021/3/3,2849
N92000002,Northern Ireland,nation,2021/3/2,2845
N92000002,Northern Ireland,nation,2021/3/1,2841
N92000002,Northern Ireland,nation,2021/2/28,2836
N92000002,Northern Ireland,nation,2021/2/27,2832
N92000002,Northern Ireland,nation,2021/2/26,2829
N92000002,Northern Ireland,nation,2021/2/25,2823
N92000002,Northern Ireland,nation,2021/2/24,2816
N92000002,Northern Ireland,nation,2021/2/23,2808
N92000002,Northern Ireland,nation,2021/2/22,2805
N92000002,Northern Ireland,nation,2021/2/21,2793
N92000002,Northern Ireland,nation,2021/2/20,2786
N92000002,Northern Ireland,nation,2021/2/19,2779
N92000002,Northern Ireland,nation,2021/2/18,2776
N92000002,Northern Ireland,nation,2021/2/17,2769
N92000002,Northern Ireland,nation,2021/2/16,2756
N92000002,Northern Ireland,nation,2021/2/15,2739
N92000002,Northern Ireland,nation,2021/2/14,2731
N92000002,Northern Ireland,nation,2021/2/13,2723
N92000002,Northern Ireland,nation,2021/2/12,2715
N92000002,Northern Ireland,nation,2021/2/11,2704
N92000002,Northern Ireland,nation,2021/2/10,2691
N92000002,Northern Ireland,nation,2021/2/9,2680
N92000002,Northern Ireland,nation,2021/2/8,2674
N92000002,Northern Ireland,nation,2021/2/7,2662
N92000002,Northern Ireland,nation,2021/2/6,2651
N92000002,Northern Ireland,nation,2021/2/5,2636
N92000002,Northern Ireland,nation,2021/2/4,2621
N92000002,Northern Ireland,nation,2021/2/3,2604
N92000002,Northern Ireland,nation,2021/2/2,2596
N92000002,Northern Ireland,nation,2021/2/1,2579
N92000002,Northern Ireland,nation,2021/1/31,2556
N92000002,Northern Ireland,nation,2021/1/30,2539
N92000002,Northern Ireland,nation,2021/1/29,2526
N92000002,Northern Ireland,nation,2021/1/28,2502
N92000002,Northern Ireland,nation,2021/1/27,2483
N92000002,Northern Ireland,nation,2021/1/26,2460
N92000002,Northern Ireland,nation,2021/1/25,2444
N92000002,Northern Ireland,nation,2021/1/24,2425
N92000002,Northern Ireland,nation,2021/1/23,2408
N92000002,Northern Ireland,nation,2021/1/22,2383
N92000002,Northern Ireland,nation,2021/1/21,2368
N92000002,Northern Ireland,nation,2021/1/20,2349
N92000002,Northern Ireland,nation,2021/1/19,2326
N92000002,Northern Ireland,nation,2021/1/18,2298
N92000002,Northern Ireland,nation,2021/1/17,2275
N92000002,Northern Ireland,nation,2021/1/16,2240
N92000002,Northern Ireland,nation,2021/1/15,2217
N92000002,Northern Ireland,nation,2021/1/14,2188
N92000002,Northern Ireland,nation,2021/1/13,2154
N92000002,Northern Ireland,nation,2021/1/12,2130
N92000002,Northern Ireland,nation,2021/1/11,2106
N92000002,Northern Ireland,nation,2021/1/10,2075
N92000002,Northern Ireland,nation,2021/1/9,2060
N92000002,Northern Ireland,nation,2021/1/8,2038
N92000002,Northern Ireland,nation,2021/1/7,2024
N92000002,Northern Ireland,nation,2021/1/6,1996
N92000002,Northern Ireland,nation,2021/1/5,1984
N92000002,Northern Ireland,nation,2021/1/4,1968
N92000002,Northern Ireland,nation,2021/1/3,1954
N92000002,Northern Ireland,nation,2021/1/2,1939
N92000002,Northern Ireland,nation,2021/1/1,1922
N92000002,Northern Ireland,nation,2020/12/31,1905
N92000002,Northern Ireland,nation,2020/12/30,1889
N92000002,Northern Ireland,nation,2020/12/29,1875
N92000002,Northern Ireland,nation,2020/12/28,1863
N92000002,Northern Ireland,nation,2020/12/27,1849
N92000002,Northern Ireland,nation,2020/12/26,1833
N92000002,Northern Ireland,nation,2020/12/25,1819
N92000002,Northern Ireland,nation,2020/12/24,1809
N92000002,Northern Ireland,nation,2020/12/23,1792
N92000002,Northern Ireland,nation,2020/12/22,1769
N92000002,Northern Ireland,nation,2020/12/21,1756
N92000002,Northern Ireland,nation,2020/12/20,1734
N92000002,Northern Ireland,nation,2020/12/19,1714
N92000002,Northern Ireland,nation,2020/12/18,1698
N92000002,Northern Ireland,nation,2020/12/17,1681
N92000002,Northern Ireland,nation,2020/12/16,1666
N92000002,Northern Ireland,nation,2020/12/15,1652
N92000002,Northern Ireland,nation,2020/12/14,1643
N92000002,Northern Ireland,nation,2020/12/13,1632
N92000002,Northern Ireland,nation,2020/12/12,1620
N92000002,Northern Ireland,nation,2020/12/11,1612
N92000002,Northern Ireland,nation,2020/12/10,1598
N92000002,Northern Ireland,nation,2020/12/9,1582
N92000002,Northern Ireland,nation,2020/12/8,1571
N92000002,Northern Ireland,nation,2020/12/7,1561
N92000002,Northern Ireland,nation,2020/12/6,1542
N92000002,Northern Ireland,nation,2020/12/5,1527
N92000002,Northern Ireland,nation,2020/12/4,1513
N92000002,Northern Ireland,nation,2020/12/3,1502
N92000002,Northern Ireland,nation,2020/12/2,1491
N92000002,Northern Ireland,nation,2020/12/1,1479
N92000002,Northern Ireland,nation,2020/11/30,1470
N92000002,Northern Ireland,nation,2020/11/29,1455
N92000002,Northern Ireland,nation,2020/11/28,1443
N92000002,Northern Ireland,nation,2020/11/27,1429
N92000002,Northern Ireland,nation,2020/11/26,1414
N92000002,Northern Ireland,nation,2020/11/25,1400
N92000002,Northern Ireland,nation,2020/11/24,1394
N92000002,Northern Ireland,nation,2020/11/23,1384
N92000002,Northern Ireland,nation,2020/11/22,1375
N92000002,Northern Ireland,nation,2020/11/21,1361
N92000002,Northern Ireland,nation,2020/11/20,1352
N92000002,Northern Ireland,nation,2020/11/19,1335
N92000002,Northern Ireland,nation,2020/11/18,1319
N92000002,Northern Ireland,nation,2020/11/17,1305
N92000002,Northern Ireland,nation,2020/11/16,1288
N92000002,Northern Ireland,nation,2020/11/15,1279
N92000002,Northern Ireland,nation,2020/11/14,1262
N92000002,Northern Ireland,nation,2020/11/13,1246
N92000002,Northern Ireland,nation,2020/11/12,1226
N92000002,Northern Ireland,nation,2020/11/11,1217
N92000002,Northern Ireland,nation,2020/11/10,1200
N92000002,Northern Ireland,nation,2020/11/9,1188
N92000002,Northern Ireland,nation,2020/11/8,1179
N92000002,Northern Ireland,nation,2020/11/7,1166
N92000002,Northern Ireland,nation,2020/11/6,1154
N92000002,Northern Ireland,nation,2020/11/5,1133
N92000002,Northern Ireland,nation,2020/11/4,1125
N92000002,Northern Ireland,nation,2020/11/3,1113
N92000002,Northern Ireland,nation,2020/11/2,1098
N92000002,Northern Ireland,nation,2020/11/1,1091
N92000002,Northern Ireland,nation,2020/10/31,1079
N92000002,Northern Ireland,nation,2020/10/30,1069
N92000002,Northern Ireland,nation,2020/10/29,1055
N92000002,Northern Ireland,nation,2020/10/28,1040
N92000002,Northern Ireland,nation,2020/10/27,1032
N92000002,Northern Ireland,nation,2020/10/26,1020
N92000002,Northern Ireland,nation,2020/10/25,1006
N92000002,Northern Ireland,nation,2020/10/24,998
N92000002,Northern Ireland,nation,2020/10/23,989
N92000002,Northern Ireland,nation,2020/10/22,982
N92000002,Northern Ireland,nation,2020/10/21,975
N92000002,Northern Ireland,nation,2020/10/20,968
N92000002,Northern Ireland,nation,2020/10/19,963
N92000002,Northern Ireland,nation,2020/10/18,955
N92000002,Northern Ireland,nation,2020/10/17,946
N92000002,Northern Ireland,nation,2020/10/16,942
N92000002,Northern Ireland,nation,2020/10/15,940
N92000002,Northern Ireland,nation,2020/10/14,938
N92000002,Northern Ireland,nation,2020/10/13,934
N92000002,Northern Ireland,nation,2020/10/12,929
N92000002,Northern Ireland,nation,2020/10/11,923
N92000002,Northern Ireland,nation,2020/10/10,917
N92000002,Northern Ireland,nation,2020/10/9,915
N92000002,Northern Ireland,nation,2020/10/8,915
N92000002,Northern Ireland,nation,2020/10/7,915
N92000002,Northern Ireland,nation,2020/10/6,913
N92000002,Northern Ireland,nation,2020/10/5,912
N92000002,Northern Ireland,nation,2020/10/4,910
N92000002,Northern Ireland,nation,2020/10/3,910
N92000002,Northern Ireland,nation,2020/10/2,908
N92000002,Northern Ireland,nation,2020/10/1,906
N92000002,Northern Ireland,nation,2020/9/30,904
N92000002,Northern Ireland,nation,2020/9/29,903
N92000002,Northern Ireland,nation,2020/9/28,903
N92000002,Northern Ireland,nation,2020/9/27,902
N92000002,Northern Ireland,nation,2020/9/26,902
N92000002,Northern Ireland,nation,2020/9/25,902
N92000002,Northern Ireland,nation,2020/9/24,900
N92000002,Northern Ireland,nation,2020/9/23,900
N92000002,Northern Ireland,nation,2020/9/22,899
N92000002,Northern Ireland,nation,2020/9/21,899
N92000002,Northern Ireland,nation,2020/9/20,899
N92000002,Northern Ireland,nation,2020/9/19,899
N92000002,Northern Ireland,nation,2020/9/18,896
N92000002,Northern Ireland,nation,2020/9/17,894
N92000002,Northern Ireland,nation,2020/9/16,893
N92000002,Northern Ireland,nation,2020/9/15,890
N92000002,Northern Ireland,nation,2020/9/14,888
N92000002,Northern Ireland,nation,2020/9/13,887
N92000002,Northern Ireland,nation,2020/9/12,887
N92000002,Northern Ireland,nation,2020/9/11,887
N92000002,Northern Ireland,nation,2020/9/10,885
N92000002,Northern Ireland,nation,2020/9/9,884
N92000002,Northern Ireland,nation,2020/9/8,884
N92000002,Northern Ireland,nation,2020/9/7,883
N92000002,Northern Ireland,nation,2020/9/6,880
N92000002,Northern Ireland,nation,2020/9/5,880
N92000002,Northern Ireland,nation,2020/9/4,879
N92000002,Northern Ireland,nation,2020/9/3,879
N92000002,Northern Ireland,nation,2020/9/2,877
N92000002,Northern Ireland,nation,2020/9/1,876
N92000002,Northern Ireland,nation,2020/8/31,875
N92000002,Northern Ireland,nation,2020/8/30,874
N92000002,Northern Ireland,nation,2020/8/29,873
N92000002,Northern Ireland,nation,2020/8/28,873
N92000002,Northern Ireland,nation,2020/8/27,873
N92000002,Northern Ireland,nation,2020/8/26,873
N92000002,Northern Ireland,nation,2020/8/25,873
N92000002,Northern Ireland,nation,2020/8/24,872
N92000002,Northern Ireland,nation,2020/8/23,871
N92000002,Northern Ireland,nation,2020/8/22,871
N92000002,Northern Ireland,nation,2020/8/21,871
N92000002,Northern Ireland,nation,2020/8/20,871
N92000002,Northern Ireland,nation,2020/8/19,871
N92000002,Northern Ireland,nation,2020/8/18,871
N92000002,Northern Ireland,nation,2020/8/17,870
N92000002,Northern Ireland,nation,2020/8/16,870
N92000002,Northern Ireland,nation,2020/8/15,869
N92000002,Northern Ireland,nation,2020/8/14,868
N92000002,Northern Ireland,nation,2020/8/13,867
N92000002,Northern Ireland,nation,2020/8/12,865
N92000002,Northern Ireland,nation,2020/8/11,863
N92000002,Northern Ireland,nation,2020/8/10,863
N92000002,Northern Ireland,nation,2020/8/9,863
N92000002,Northern Ireland,nation,2020/8/8,862
N92000002,Northern Ireland,nation,2020/8/7,860
N92000002,Northern Ireland,nation,2020/8/6,860
N92000002,Northern Ireland,nation,2020/8/5,859
N92000002,Northern Ireland,nation,2020/8/4,858
N92000002,Northern Ireland,nation,2020/8/3,856
N92000002,Northern Ireland,nation,2020/8/2,856
N92000002,Northern Ireland,nation,2020/8/1,856
N92000002,Northern Ireland,nation,2020/7/31,856
N92000002,Northern Ireland,nation,2020/7/30,856
N92000002,Northern Ireland,nation,2020/7/29,856
N92000002,Northern Ireland,nation,2020/7/28,856
N92000002,Northern Ireland,nation,2020/7/27,856
N92000002,Northern Ireland,nation,2020/7/26,856
N92000002,Northern Ireland,nation,2020/7/25,855
N92000002,Northern Ireland,nation,2020/7/24,855
N92000002,Northern Ireland,nation,2020/7/23,855
N92000002,Northern Ireland,nation,2020/7/22,853
N92000002,Northern Ireland,nation,2020/7/21,853
N92000002,Northern Ireland,nation,2020/7/20,853
N92000002,Northern Ireland,nation,2020/7/19,852
N92000002,Northern Ireland,nation,2020/7/18,852
N92000002,Northern Ireland,nation,2020/7/17,851
N92000002,Northern Ireland,nation,2020/7/16,849
N92000002,Northern Ireland,nation,2020/7/15,848
N92000002,Northern Ireland,nation,2020/7/14,848
N92000002,Northern Ireland,nation,2020/7/13,848
N92000002,Northern Ireland,nation,2020/7/12,848
N92000002,Northern Ireland,nation,2020/7/11,847
N92000002,Northern Ireland,nation,2020/7/10,846
N92000002,Northern Ireland,nation,2020/7/9,845
N92000002,Northern Ireland,nation,2020/7/8,844
N92000002,Northern Ireland,nation,2020/7/7,844
N92000002,Northern Ireland,nation,2020/7/6,844
N92000002,Northern Ireland,nation,2020/7/5,844
N92000002,Northern Ireland,nation,2020/7/4,842
N92000002,Northern Ireland,nation,2020/7/3,842
N92000002,Northern Ireland,nation,2020/7/2,840
N92000002,Northern Ireland,nation,2020/7/1,840
N92000002,Northern Ireland,nation,2020/6/30,838
N92000002,Northern Ireland,nation,2020/6/29,836
N92000002,Northern Ireland,nation,2020/6/28,835
N92000002,Northern Ireland,nation,2020/6/27,832
N92000002,Northern Ireland,nation,2020/6/26,831
N92000002,Northern Ireland,nation,2020/6/25,829
N92000002,Northern Ireland,nation,2020/6/24,828
N92000002,Northern Ireland,nation,2020/6/23,825
N92000002,Northern Ireland,nation,2020/6/22,824
N92000002,Northern Ireland,nation,2020/6/21,823
N92000002,Northern Ireland,nation,2020/6/20,822
N92000002,Northern Ireland,nation,2020/6/19,821
N92000002,Northern Ireland,nation,2020/6/18,818
N92000002,Northern Ireland,nation,2020/6/17,817
N92000002,Northern Ireland,nation,2020/6/16,816
N92000002,Northern Ireland,nation,2020/6/15,815
N92000002,Northern Ireland,nation,2020/6/14,814
N92000002,Northern Ireland,nation,2020/6/13,812
N92000002,Northern Ireland,nation,2020/6/12,809
N92000002,Northern Ireland,nation,2020/6/11,804
N92000002,Northern Ireland,nation,2020/6/10,800
N92000002,Northern Ireland,nation,2020/6/9,797
N92000002,Northern Ireland,nation,2020/6/8,795
N92000002,Northern Ireland,nation,2020/6/7,794
N92000002,Northern Ireland,nation,2020/6/6,791
N92000002,Northern Ireland,nation,2020/6/5,787
N92000002,Northern Ireland,nation,2020/6/4,786
N92000002,Northern Ireland,nation,2020/6/3,783
N92000002,Northern Ireland,nation,2020/6/2,780
N92000002,Northern Ireland,nation,2020/6/1,773
N92000002,Northern Ireland,nation,2020/5/31,770
N92000002,Northern Ireland,nation,2020/5/30,767
N92000002,Northern Ireland,nation,2020/5/29,765
N92000002,Northern Ireland,nation,2020/5/28,760
N92000002,Northern Ireland,nation,2020/5/27,755
N92000002,Northern Ireland,nation,2020/5/26,748
N92000002,Northern Ireland,nation,2020/5/25,746
N92000002,Northern Ireland,nation,2020/5/24,743
N92000002,Northern Ireland,nation,2020/5/23,731
N92000002,Northern Ireland,nation,2020/5/22,727
N92000002,Northern Ireland,nation,2020/5/21,721
N92000002,Northern Ireland,nation,2020/5/20,715
N92000002,Northern Ireland,nation,2020/5/19,707
N92000002,Northern Ireland,nation,2020/5/18,698
N92000002,Northern Ireland,nation,2020/5/17,688
N92000002,Northern Ireland,nation,2020/5/16,678
N92000002,Northern Ireland,nation,2020/5/15,674
N92000002,Northern Ireland,nation,2020/5/14,665
N92000002,Northern Ireland,nation,2020/5/13,650
N92000002,Northern Ireland,nation,2020/5/12,644
N92000002,Northern Ireland,nation,2020/5/11,637
N92000002,Northern Ireland,nation,2020/5/10,631
N92000002,Northern Ireland,nation,2020/5/9,618
N92000002,Northern Ireland,nation,2020/5/8,609
N92000002,Northern Ireland,nation,2020/5/7,600
N92000002,Northern Ireland,nation,2020/5/6,593
N92000002,Northern Ireland,nation,2020/5/5,586
N92000002,Northern Ireland,nation,2020/5/4,579
N92000002,Northern Ireland,nation,2020/5/3,565
N92000002,Northern Ireland,nation,2020/5/2,547
N92000002,Northern Ireland,nation,2020/5/1,527
N92000002,Northern Ireland,nation,2020/4/30,505
N92000002,Northern Ireland,nation,2020/4/29,492
N92000002,Northern Ireland,nation,2020/4/28,477
N92000002,Northern Ireland,nation,2020/4/27,467
N92000002,Northern Ireland,nation,2020/4/26,445
N92000002,Northern Ireland,nation,2020/4/25,428
N92000002,Northern Ireland,nation,2020/4/24,408
