areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2020/4/18,3548,87022
nation,England,E92000001,2020/4/17,3985,83474
nation,England,E92000001,2020/4/16,3118,79489
nation,England,E92000001,2020/4/15,3188,76371
nation,England,E92000001,2020/4/14,3854,73183
nation,England,E92000001,2020/4/13,2999,69329
nation,England,E92000001,2020/4/12,3672,66330
nation,England,E92000001,2020/4/11,3841,62658
nation,England,E92000001,2020/4/10,4263,58817
nation,England,E92000001,2020/4/9,3798,54554
nation,England,E92000001,2020/4/8,4788,50756
nation,England,E92000001,2020/4/7,2978,45968
nation,England,E92000001,2020/4/6,3176,42990
nation,England,E92000001,2020/4/5,5107,39814
nation,England,E92000001,2020/4/4,2910,34707
nation,England,E92000001,2020/4/3,3576,31797
nation,England,E92000001,2020/4/2,3583,28221
nation,England,E92000001,2020/4/1,3630,24638
nation,England,E92000001,2020/3/31,2414,21008
nation,England,E92000001,2020/3/30,2107,18594
nation,England,E92000001,2020/3/29,2060,16487
nation,England,E92000001,2020/3/28,2139,14427
nation,England,E92000001,2020/3/27,2506,12288
nation,England,E92000001,2020/3/26,1809,9782
nation,England,E92000001,2020/3/25,1130,7973
nation,England,E92000001,2020/3/24,1258,6843
nation,England,E92000001,2020/3/23,793,5585
nation,England,E92000001,2020/3/22,535,4792
nation,England,E92000001,2020/3/21,873,4257
nation,England,E92000001,2020/3/20,628,3384
nation,England,E92000001,2020/3/19,574,2756
nation,England,E92000001,2020/3/18,625,2182
nation,England,E92000001,2020/3/17,361,1557
nation,England,E92000001,2020/3/16,97,1196
nation,England,E92000001,2020/3/15,253,1099
nation,England,E92000001,2020/3/14,201,846
nation,England,E92000001,2020/3/13,159,645
nation,England,E92000001,2020/3/12,99,486
nation,England,E92000001,2020/3/11,63,387
nation,England,E92000001,2020/3/10,46,324
nation,England,E92000001,2020/3/9,40,282
nation,England,E92000001,2020/3/8,58,241
nation,England,E92000001,2020/3/7,39,183
nation,England,E92000001,2020/3/6,39,144
nation,England,E92000001,2020/3/5,25,105
nation,England,E92000001,2020/3/4,32,80
nation,England,E92000001,2020/3/3,11,48
nation,England,E92000001,2020/3/2,4,37
nation,England,E92000001,2020/3/1,12,33
nation,England,E92000001,2020/2/29,3,21
nation,England,E92000001,2020/2/28,5,18
nation,England,E92000001,2020/2/27,0,13
nation,England,E92000001,2020/2/26,0,13
nation,England,E92000001,2020/2/25,0,13
nation,England,E92000001,2020/2/24,4,13
nation,England,E92000001,2020/2/23,0,9
nation,England,E92000001,2020/2/22,0,9
nation,England,E92000001,2020/2/21,0,9
nation,England,E92000001,2020/2/20,0,9
nation,England,E92000001,2020/2/19,0,9
nation,England,E92000001,2020/2/18,0,9
nation,England,E92000001,2020/2/17,0,9
nation,England,E92000001,2020/2/16,0,9
nation,England,E92000001,2020/2/15,0,9
nation,England,E92000001,2020/2/14,0,9
nation,England,E92000001,2020/2/13,1,9
nation,England,E92000001,2020/2/12,0,8
nation,England,E92000001,2020/2/11,0,8
nation,England,E92000001,2020/2/10,4,8
nation,England,E92000001,2020/2/9,1,4
nation,England,E92000001,2020/2/8,0,3
nation,England,E92000001,2020/2/7,0,3
nation,England,E92000001,2020/2/6,1,3
nation,England,E92000001,2020/2/5,0,2
nation,England,E92000001,2020/2/4,0,2
nation,England,E92000001,2020/2/3,0,2
nation,England,E92000001,2020/2/2,0,2
nation,England,E92000001,2020/2/1,0,2
nation,England,E92000001,2020/1/31,2,2
nation,Northern Ireland,N92000002,2021/12/3,1908,325119
nation,Northern Ireland,N92000002,2021/12/2,2272,323211
nation,Northern Ireland,N92000002,2021/12/1,1992,320939
nation,Northern Ireland,N92000002,2021/11/30,1585,318947
nation,Northern Ireland,N92000002,2021/11/29,1464,317362
nation,Northern Ireland,N92000002,2021/11/28,1405,315898
nation,Northern Ireland,N92000002,2021/11/27,1482,314493
nation,Northern Ireland,N92000002,2021/11/26,2004,313011
nation,Northern Ireland,N92000002,2021/11/25,1549,311007
nation,Northern Ireland,N92000002,2021/11/24,1931,309458
nation,Northern Ireland,N92000002,2021/11/23,1476,307527
nation,Northern Ireland,N92000002,2021/11/22,1469,306051
nation,Northern Ireland,N92000002,2021/11/21,1406,304582
nation,Northern Ireland,N92000002,2021/11/20,1846,303176
nation,Northern Ireland,N92000002,2021/11/19,1690,301330
nation,Northern Ireland,N92000002,2021/11/18,1681,299640
nation,Northern Ireland,N92000002,2021/11/17,1848,297959
nation,Northern Ireland,N92000002,2021/11/16,1698,296111
nation,Northern Ireland,N92000002,2021/11/15,1457,294413
nation,Northern Ireland,N92000002,2021/11/14,1377,292956
nation,Northern Ireland,N92000002,2021/11/13,1806,291579
nation,Northern Ireland,N92000002,2021/11/12,1087,289773
nation,Northern Ireland,N92000002,2021/11/11,1462,288686
nation,Northern Ireland,N92000002,2021/11/10,1765,287224
nation,Northern Ireland,N92000002,2021/11/9,1228,285459
nation,Northern Ireland,N92000002,2021/11/8,1028,284231
nation,Northern Ireland,N92000002,2021/11/7,1035,283203
nation,Northern Ireland,N92000002,2021/11/6,1194,282168
nation,Northern Ireland,N92000002,2021/11/5,1164,280974
nation,Northern Ireland,N92000002,2021/11/4,1481,279810
nation,Northern Ireland,N92000002,2021/11/3,995,278329
nation,Northern Ireland,N92000002,2021/11/2,1114,277334
nation,Northern Ireland,N92000002,2021/11/1,948,276220
nation,Northern Ireland,N92000002,2021/10/31,1001,275272
nation,Northern Ireland,N92000002,2021/10/30,1207,274271
nation,Northern Ireland,N92000002,2021/10/29,1321,273064
nation,Northern Ireland,N92000002,2021/10/28,1122,271743
nation,Northern Ireland,N92000002,2021/10/27,1291,270621
nation,Northern Ireland,N92000002,2021/10/26,1124,269330
nation,Northern Ireland,N92000002,2021/10/25,1019,268206
nation,Northern Ireland,N92000002,2021/10/24,1061,267187
nation,Northern Ireland,N92000002,2021/10/23,1323,266126
nation,Northern Ireland,N92000002,2021/10/22,1355,264803
nation,Northern Ireland,N92000002,2021/10/21,1051,263448
nation,Northern Ireland,N92000002,2021/10/20,1423,262397
nation,Northern Ireland,N92000002,2021/10/19,1367,260974
nation,Northern Ireland,N92000002,2021/10/18,1091,259607
nation,Northern Ireland,N92000002,2021/10/17,966,258516
nation,Northern Ireland,N92000002,2021/10/16,1218,257550
nation,Northern Ireland,N92000002,2021/10/15,1349,256332
nation,Northern Ireland,N92000002,2021/10/14,1304,254983
nation,Northern Ireland,N92000002,2021/10/13,1471,253679
nation,Northern Ireland,N92000002,2021/10/12,1278,252208
nation,Northern Ireland,N92000002,2021/10/11,1109,250930
nation,Northern Ireland,N92000002,2021/10/10,1115,249821
nation,Northern Ireland,N92000002,2021/10/9,1274,248706
nation,Northern Ireland,N92000002,2021/10/8,1276,247432
nation,Northern Ireland,N92000002,2021/10/7,1305,246156
nation,Northern Ireland,N92000002,2021/10/6,1339,244851
nation,Northern Ireland,N92000002,2021/10/5,1209,243512
nation,Northern Ireland,N92000002,2021/10/4,1080,242303
nation,Northern Ireland,N92000002,2021/10/3,892,241223
nation,Northern Ireland,N92000002,2021/10/2,992,240331
nation,Northern Ireland,N92000002,2021/10/1,1039,239339
nation,Northern Ireland,N92000002,2021/9/30,1163,238300
nation,Northern Ireland,N92000002,2021/9/29,1320,237137
nation,Northern Ireland,N92000002,2021/9/28,1078,235817
nation,Northern Ireland,N92000002,2021/9/27,903,234739
nation,Northern Ireland,N92000002,2021/9/26,1020,233836
nation,Northern Ireland,N92000002,2021/9/25,1120,232816
nation,Northern Ireland,N92000002,2021/9/24,1030,231696
nation,Northern Ireland,N92000002,2021/9/23,1165,230666
nation,Northern Ireland,N92000002,2021/9/22,1060,229501
nation,Northern Ireland,N92000002,2021/9/21,1145,228441
nation,Northern Ireland,N92000002,2021/9/20,1020,227296
nation,Northern Ireland,N92000002,2021/9/19,889,226276
nation,Northern Ireland,N92000002,2021/9/18,1072,225387
nation,Northern Ireland,N92000002,2021/9/17,1239,224315
nation,Northern Ireland,N92000002,2021/9/16,1071,223076
nation,Northern Ireland,N92000002,2021/9/15,1304,222005
nation,Northern Ireland,N92000002,2021/9/14,1590,220701
nation,Northern Ireland,N92000002,2021/9/13,1199,219111
nation,Northern Ireland,N92000002,2021/9/12,1031,217912
nation,Northern Ireland,N92000002,2021/9/11,1424,216881
nation,Northern Ireland,N92000002,2021/9/10,1687,215457
nation,Northern Ireland,N92000002,2021/9/9,1831,213770
nation,Northern Ireland,N92000002,2021/9/8,1210,211939
nation,Northern Ireland,N92000002,2021/9/7,1748,210729
nation,Northern Ireland,N92000002,2021/9/6,1764,208981
nation,Northern Ireland,N92000002,2021/9/5,1232,207217
nation,Northern Ireland,N92000002,2021/9/4,1812,205985
nation,Northern Ireland,N92000002,2021/9/3,1248,204173
nation,Northern Ireland,N92000002,2021/9/2,793,202925
nation,Northern Ireland,N92000002,2021/9/1,1472,202132
nation,Northern Ireland,N92000002,2021/8/31,1313,200660
nation,Northern Ireland,N92000002,2021/8/30,1259,199347
nation,Northern Ireland,N92000002,2021/8/29,1225,198088
nation,Northern Ireland,N92000002,2021/8/28,1430,196863
nation,Northern Ireland,N92000002,2021/8/27,1875,195433
nation,Northern Ireland,N92000002,2021/8/26,1550,193558
nation,Northern Ireland,N92000002,2021/8/25,1771,192008
nation,Northern Ireland,N92000002,2021/8/24,1648,190237
nation,Northern Ireland,N92000002,2021/8/23,1320,188589
nation,Northern Ireland,N92000002,2021/8/22,1485,187269
nation,Northern Ireland,N92000002,2021/8/21,1612,185784
nation,Northern Ireland,N92000002,2021/8/20,2397,184172
nation,Northern Ireland,N92000002,2021/8/19,1963,181775
nation,Northern Ireland,N92000002,2021/8/18,1345,179812
nation,Northern Ireland,N92000002,2021/8/17,1564,178467
nation,Northern Ireland,N92000002,2021/8/16,1306,176903
nation,Northern Ireland,N92000002,2021/8/15,1294,175597
nation,Northern Ireland,N92000002,2021/8/14,1437,174303
nation,Northern Ireland,N92000002,2021/8/13,1389,172866
nation,Northern Ireland,N92000002,2021/8/12,1610,171477
nation,Northern Ireland,N92000002,2021/8/11,1467,169867
nation,Northern Ireland,N92000002,2021/8/10,1305,168400
nation,Northern Ireland,N92000002,2021/8/9,1031,167095
nation,Northern Ireland,N92000002,2021/8/8,1129,166064
nation,Northern Ireland,N92000002,2021/8/7,1349,164935
nation,Northern Ireland,N92000002,2021/8/6,1434,163586
nation,Northern Ireland,N92000002,2021/8/5,1641,162152
nation,Northern Ireland,N92000002,2021/8/4,1040,160511
nation,Northern Ireland,N92000002,2021/8/3,1082,159471
nation,Northern Ireland,N92000002,2021/8/2,872,158389
nation,Northern Ireland,N92000002,2021/8/1,1072,157517
nation,Northern Ireland,N92000002,2021/7/31,1177,156445
nation,Northern Ireland,N92000002,2021/7/30,1101,155268
nation,Northern Ireland,N92000002,2021/7/29,1471,154167
nation,Northern Ireland,N92000002,2021/7/28,1600,152696
nation,Northern Ireland,N92000002,2021/7/27,1473,151096
nation,Northern Ireland,N92000002,2021/7/26,639,149623
nation,Northern Ireland,N92000002,2021/7/25,1264,148984
nation,Northern Ireland,N92000002,2021/7/24,1520,147720
nation,Northern Ireland,N92000002,2021/7/23,1337,146200
nation,Northern Ireland,N92000002,2021/7/22,1430,144863
nation,Northern Ireland,N92000002,2021/7/21,1973,143433
nation,Northern Ireland,N92000002,2021/7/20,1138,141460
nation,Northern Ireland,N92000002,2021/7/19,1776,140322
nation,Northern Ireland,N92000002,2021/7/18,537,138546
nation,Northern Ireland,N92000002,2021/7/17,1402,138009
nation,Northern Ireland,N92000002,2021/7/16,1380,136607
nation,Northern Ireland,N92000002,2021/7/15,1083,135227
nation,Northern Ireland,N92000002,2021/7/14,636,134144
nation,Northern Ireland,N92000002,2021/7/13,511,133508
nation,Northern Ireland,N92000002,2021/7/12,528,132997
nation,Northern Ireland,N92000002,2021/7/11,605,132469
nation,Northern Ireland,N92000002,2021/7/10,445,131864
nation,Northern Ireland,N92000002,2021/7/9,605,131419
nation,Northern Ireland,N92000002,2021/7/8,627,130814
nation,Northern Ireland,N92000002,2021/7/7,570,130187
nation,Northern Ireland,N92000002,2021/7/6,417,129617
nation,Northern Ireland,N92000002,2021/7/5,420,129200
nation,Northern Ireland,N92000002,2021/7/4,533,128780
nation,Northern Ireland,N92000002,2021/7/3,460,128247
nation,Northern Ireland,N92000002,2021/7/2,339,127787
nation,Northern Ireland,N92000002,2021/7/1,326,127448
nation,Northern Ireland,N92000002,2021/6/30,375,127122
nation,Northern Ireland,N92000002,2021/6/29,278,126747
nation,Northern Ireland,N92000002,2021/6/28,211,126469
nation,Northern Ireland,N92000002,2021/6/27,261,126258
nation,Northern Ireland,N92000002,2021/6/26,298,125997
nation,Northern Ireland,N92000002,2021/6/25,229,125699
nation,Northern Ireland,N92000002,2021/6/24,198,125470
nation,Northern Ireland,N92000002,2021/6/23,188,125272
nation,Northern Ireland,N92000002,2021/6/22,187,125084
nation,Northern Ireland,N92000002,2021/6/21,133,124897
nation,Northern Ireland,N92000002,2021/6/20,125,124764
nation,Northern Ireland,N92000002,2021/6/19,158,124639
nation,Northern Ireland,N92000002,2021/6/18,178,124481
nation,Northern Ireland,N92000002,2021/6/17,179,124303
nation,Northern Ireland,N92000002,2021/6/16,143,124124
nation,Northern Ireland,N92000002,2021/6/15,115,123981
nation,Northern Ireland,N92000002,2021/6/14,87,123866
nation,Northern Ireland,N92000002,2021/6/13,70,123779
nation,Northern Ireland,N92000002,2021/6/12,107,123709
nation,Northern Ireland,N92000002,2021/6/11,121,123602
nation,Northern Ireland,N92000002,2021/6/10,109,123481
nation,Northern Ireland,N92000002,2021/6/9,105,123372
nation,Northern Ireland,N92000002,2021/6/8,81,123267
nation,Northern Ireland,N92000002,2021/6/7,54,123186
nation,Northern Ireland,N92000002,2021/6/6,69,123132
nation,Northern Ireland,N92000002,2021/6/5,95,123063
nation,Northern Ireland,N92000002,2021/6/4,73,122968
nation,Northern Ireland,N92000002,2021/6/3,80,122895
nation,Northern Ireland,N92000002,2021/6/2,84,122815
nation,Northern Ireland,N92000002,2021/6/1,54,122731
nation,Northern Ireland,N92000002,2021/5/31,39,122677
nation,Northern Ireland,N92000002,2021/5/30,63,122638
nation,Northern Ireland,N92000002,2021/5/29,68,122575
nation,Northern Ireland,N92000002,2021/5/28,75,122507
nation,Northern Ireland,N92000002,2021/5/27,84,122432
nation,Northern Ireland,N92000002,2021/5/26,66,122348
nation,Northern Ireland,N92000002,2021/5/25,75,122282
nation,Northern Ireland,N92000002,2021/5/24,53,122207
nation,Northern Ireland,N92000002,2021/5/23,77,122154
nation,Northern Ireland,N92000002,2021/5/22,82,122077
nation,Northern Ireland,N92000002,2021/5/21,84,121995
nation,Northern Ireland,N92000002,2021/5/20,90,121911
nation,Northern Ireland,N92000002,2021/5/19,107,121821
nation,Northern Ireland,N92000002,2021/5/18,104,121714
nation,Northern Ireland,N92000002,2021/5/17,82,121610
nation,Northern Ireland,N92000002,2021/5/16,109,121528
nation,Northern Ireland,N92000002,2021/5/15,0,121419
nation,Northern Ireland,N92000002,2021/5/14,96,121419
nation,Northern Ireland,N92000002,2021/5/13,99,121323
nation,Northern Ireland,N92000002,2021/5/12,113,121224
nation,Northern Ireland,N92000002,2021/5/11,89,121111
nation,Northern Ireland,N92000002,2021/5/10,76,121022
nation,Northern Ireland,N92000002,2021/5/9,98,120946
nation,Northern Ireland,N92000002,2021/5/8,81,120848
nation,Northern Ireland,N92000002,2021/5/7,65,120767
nation,Northern Ireland,N92000002,2021/5/6,102,120702
nation,Northern Ireland,N92000002,2021/5/5,99,120600
nation,Northern Ireland,N92000002,2021/5/4,83,120501
nation,Northern Ireland,N92000002,2021/5/3,64,120418
nation,Northern Ireland,N92000002,2021/5/2,69,120354
nation,Northern Ireland,N92000002,2021/5/1,90,120285
nation,Northern Ireland,N92000002,2021/4/30,108,120195
nation,Northern Ireland,N92000002,2021/4/29,95,120087
nation,Northern Ireland,N92000002,2021/4/28,98,119992
nation,Northern Ireland,N92000002,2021/4/27,109,119894
nation,Northern Ireland,N92000002,2021/4/26,73,119785
nation,Northern Ireland,N92000002,2021/4/25,73,119712
nation,Northern Ireland,N92000002,2021/4/24,80,119639
nation,Northern Ireland,N92000002,2021/4/23,88,119559
nation,Northern Ireland,N92000002,2021/4/22,120,119471
nation,Northern Ireland,N92000002,2021/4/21,116,119351
nation,Northern Ireland,N92000002,2021/4/20,124,119235
nation,Northern Ireland,N92000002,2021/4/19,79,119111
nation,Northern Ireland,N92000002,2021/4/18,82,119032
nation,Northern Ireland,N92000002,2021/4/17,99,118950
nation,Northern Ireland,N92000002,2021/4/16,119,118851
nation,Northern Ireland,N92000002,2021/4/15,159,118732
nation,Northern Ireland,N92000002,2021/4/14,97,118573
nation,Northern Ireland,N92000002,2021/4/13,112,118476
nation,Northern Ireland,N92000002,2021/4/12,97,118364
nation,Northern Ireland,N92000002,2021/4/11,89,118267
nation,Northern Ireland,N92000002,2021/4/10,146,118178
nation,Northern Ireland,N92000002,2021/4/9,113,118032
nation,Northern Ireland,N92000002,2021/4/8,98,117919
nation,Northern Ireland,N92000002,2021/4/7,88,117821
nation,Northern Ireland,N92000002,2021/4/6,57,117733
nation,Northern Ireland,N92000002,2021/4/5,89,117676
nation,Northern Ireland,N92000002,2021/4/4,0,117587
nation,Northern Ireland,N92000002,2021/4/3,84,117587
nation,Northern Ireland,N92000002,2021/4/2,107,117503
nation,Northern Ireland,N92000002,2021/4/1,107,117396
nation,Northern Ireland,N92000002,2021/3/31,123,117289
nation,Northern Ireland,N92000002,2021/3/30,151,117166
nation,Northern Ireland,N92000002,2021/3/29,65,117015
nation,Northern Ireland,N92000002,2021/3/28,116,116950
nation,Northern Ireland,N92000002,2021/3/27,138,116834
nation,Northern Ireland,N92000002,2021/3/26,181,116696
nation,Northern Ireland,N92000002,2021/3/25,183,116515
nation,Northern Ireland,N92000002,2021/3/24,139,116332
nation,Northern Ireland,N92000002,2021/3/23,174,116193
nation,Northern Ireland,N92000002,2021/3/22,87,116019
nation,Northern Ireland,N92000002,2021/3/21,125,115932
nation,Northern Ireland,N92000002,2021/3/20,159,115807
nation,Northern Ireland,N92000002,2021/3/19,137,115648
nation,Northern Ireland,N92000002,2021/3/18,169,115511
nation,Northern Ireland,N92000002,2021/3/17,161,115342
nation,Northern Ireland,N92000002,2021/3/16,164,115181
nation,Northern Ireland,N92000002,2021/3/15,121,115017
nation,Northern Ireland,N92000002,2021/3/14,143,114896
nation,Northern Ireland,N92000002,2021/3/13,146,114753
nation,Northern Ireland,N92000002,2021/3/12,208,114607
nation,Northern Ireland,N92000002,2021/3/11,223,114399
nation,Northern Ireland,N92000002,2021/3/10,147,114176
nation,Northern Ireland,N92000002,2021/3/9,240,114029
nation,Northern Ireland,N92000002,2021/3/8,144,113789
nation,Northern Ireland,N92000002,2021/3/7,138,113645
nation,Northern Ireland,N92000002,2021/3/6,172,113507
nation,Northern Ireland,N92000002,2021/3/5,166,113335
nation,Northern Ireland,N92000002,2021/3/4,163,113169
nation,Northern Ireland,N92000002,2021/3/3,226,113006
nation,Northern Ireland,N92000002,2021/3/2,149,112780
nation,Northern Ireland,N92000002,2021/3/1,138,112631
nation,Northern Ireland,N92000002,2021/2/28,136,112493
nation,Northern Ireland,N92000002,2021/2/27,184,112357
nation,Northern Ireland,N92000002,2021/2/26,241,112173
nation,Northern Ireland,N92000002,2021/2/25,281,111932
nation,Northern Ireland,N92000002,2021/2/24,260,111651
nation,Northern Ireland,N92000002,2021/2/23,225,111391
nation,Northern Ireland,N92000002,2021/2/22,187,111166
nation,Northern Ireland,N92000002,2021/2/21,263,110979
nation,Northern Ireland,N92000002,2021/2/20,276,110716
nation,Northern Ireland,N92000002,2021/2/19,313,110440
nation,Northern Ireland,N92000002,2021/2/18,342,110127
nation,Northern Ireland,N92000002,2021/2/17,297,109785
nation,Northern Ireland,N92000002,2021/2/16,341,109488
nation,Northern Ireland,N92000002,2021/2/15,234,109147
nation,Northern Ireland,N92000002,2021/2/14,176,108913
nation,Northern Ireland,N92000002,2021/2/13,303,108737
nation,Northern Ireland,N92000002,2021/2/12,407,108434
nation,Northern Ireland,N92000002,2021/2/11,253,108027
nation,Northern Ireland,N92000002,2021/2/10,336,107774
nation,Northern Ireland,N92000002,2021/2/9,275,107438
nation,Northern Ireland,N92000002,2021/2/8,296,107163
nation,Northern Ireland,N92000002,2021/2/7,334,106867
nation,Northern Ireland,N92000002,2021/2/6,390,106533
nation,Northern Ireland,N92000002,2021/2/5,506,106143
nation,Northern Ireland,N92000002,2021/2/4,412,105637
nation,Northern Ireland,N92000002,2021/2/3,504,105225
nation,Northern Ireland,N92000002,2021/2/2,447,104721
nation,Northern Ireland,N92000002,2021/2/1,314,104274
nation,Northern Ireland,N92000002,2021/1/31,426,103960
nation,Northern Ireland,N92000002,2021/1/30,455,103534
nation,Northern Ireland,N92000002,2021/1/29,669,103079
nation,Northern Ireland,N92000002,2021/1/28,592,102410
nation,Northern Ireland,N92000002,2021/1/27,527,101818
nation,Northern Ireland,N92000002,2021/1/26,550,101291
nation,Northern Ireland,N92000002,2021/1/25,422,100741
nation,Northern Ireland,N92000002,2021/1/24,433,100319
nation,Northern Ireland,N92000002,2021/1/23,670,99886
nation,Northern Ireland,N92000002,2021/1/22,865,99216
nation,Northern Ireland,N92000002,2021/1/21,732,98351
nation,Northern Ireland,N92000002,2021/1/20,905,97619
nation,Northern Ireland,N92000002,2021/1/19,713,96714
nation,Northern Ireland,N92000002,2021/1/18,640,96001
nation,Northern Ireland,N92000002,2021/1/17,822,95361
nation,Northern Ireland,N92000002,2021/1/16,705,94539
nation,Northern Ireland,N92000002,2021/1/15,1052,93834
nation,Northern Ireland,N92000002,2021/1/14,973,92782
nation,Northern Ireland,N92000002,2021/1/13,1145,91809
nation,Northern Ireland,N92000002,2021/1/12,1205,90664
nation,Northern Ireland,N92000002,2021/1/11,759,89459
nation,Northern Ireland,N92000002,2021/1/10,1112,88700
nation,Northern Ireland,N92000002,2021/1/9,1442,87588
nation,Northern Ireland,N92000002,2021/1/8,1500,86146
nation,Northern Ireland,N92000002,2021/1/7,1410,84646
nation,Northern Ireland,N92000002,2021/1/6,1985,83236
nation,Northern Ireland,N92000002,2021/1/5,1378,81251
nation,Northern Ireland,N92000002,2021/1/4,1801,79873
nation,Northern Ireland,N92000002,2021/1/3,1662,78072
nation,Northern Ireland,N92000002,2021/1/2,3576,76410
nation,Northern Ireland,N92000002,2021/1/1,0,72834
nation,Northern Ireland,N92000002,2020/12/31,1929,72834
nation,Northern Ireland,N92000002,2020/12/30,2143,70905
nation,Northern Ireland,N92000002,2020/12/29,1566,68762
nation,Northern Ireland,N92000002,2020/12/28,1634,67196
nation,Northern Ireland,N92000002,2020/12/27,0,65562
nation,Northern Ireland,N92000002,2020/12/26,998,65562
nation,Northern Ireland,N92000002,2020/12/25,0,64564
nation,Northern Ireland,N92000002,2020/12/24,841,64564
nation,Northern Ireland,N92000002,2020/12/23,787,63723
nation,Northern Ireland,N92000002,2020/12/22,439,62936
nation,Northern Ireland,N92000002,2020/12/21,555,62497
nation,Northern Ireland,N92000002,2020/12/20,505,61942
nation,Northern Ireland,N92000002,2020/12/19,640,61437
nation,Northern Ireland,N92000002,2020/12/18,510,60797
nation,Northern Ireland,N92000002,2020/12/17,656,60287
nation,Northern Ireland,N92000002,2020/12/16,510,59631
nation,Northern Ireland,N92000002,2020/12/15,486,59121
nation,Northern Ireland,N92000002,2020/12/14,419,58635
nation,Northern Ireland,N92000002,2020/12/13,483,58216
nation,Northern Ireland,N92000002,2020/12/12,476,57733
nation,Northern Ireland,N92000002,2020/12/11,538,57257
nation,Northern Ireland,N92000002,2020/12/10,441,56719
nation,Northern Ireland,N92000002,2020/12/9,483,56278
nation,Northern Ireland,N92000002,2020/12/8,351,55795
nation,Northern Ireland,N92000002,2020/12/7,397,55444
nation,Northern Ireland,N92000002,2020/12/6,419,55047
nation,Northern Ireland,N92000002,2020/12/5,451,54628
nation,Northern Ireland,N92000002,2020/12/4,449,54177
nation,Northern Ireland,N92000002,2020/12/3,456,53728
nation,Northern Ireland,N92000002,2020/12/2,416,53272
nation,Northern Ireland,N92000002,2020/12/1,391,52856
nation,Northern Ireland,N92000002,2020/11/30,290,52465
nation,Northern Ireland,N92000002,2020/11/29,351,52175
nation,Northern Ireland,N92000002,2020/11/28,315,51824
nation,Northern Ireland,N92000002,2020/11/27,391,51509
nation,Northern Ireland,N92000002,2020/11/26,442,51118
nation,Northern Ireland,N92000002,2020/11/25,533,50676
nation,Northern Ireland,N92000002,2020/11/24,79,50143
nation,Northern Ireland,N92000002,2020/11/23,280,50064
nation,Northern Ireland,N92000002,2020/11/22,342,49784
nation,Northern Ireland,N92000002,2020/11/21,357,49442
nation,Northern Ireland,N92000002,2020/11/20,369,49085
nation,Northern Ireland,N92000002,2020/11/19,487,48716
nation,Northern Ireland,N92000002,2020/11/18,518,48229
nation,Northern Ireland,N92000002,2020/11/17,549,47711
nation,Northern Ireland,N92000002,2020/11/16,331,47162
nation,Northern Ireland,N92000002,2020/11/15,472,46831
nation,Northern Ireland,N92000002,2020/11/14,511,46359
nation,Northern Ireland,N92000002,2020/11/13,607,45848
nation,Northern Ireland,N92000002,2020/11/12,548,45241
nation,Northern Ireland,N92000002,2020/11/11,791,44693
nation,Northern Ireland,N92000002,2020/11/10,514,43902
nation,Northern Ireland,N92000002,2020/11/9,471,43388
nation,Northern Ireland,N92000002,2020/11/8,420,42917
nation,Northern Ireland,N92000002,2020/11/7,528,42497
nation,Northern Ireland,N92000002,2020/11/6,595,41969
nation,Northern Ireland,N92000002,2020/11/5,516,41374
nation,Northern Ireland,N92000002,2020/11/4,679,40858
nation,Northern Ireland,N92000002,2020/11/3,570,40179
nation,Northern Ireland,N92000002,2020/11/2,493,39609
nation,Northern Ireland,N92000002,2020/11/1,685,39116
nation,Northern Ireland,N92000002,2020/10/31,649,38431
nation,Northern Ireland,N92000002,2020/10/30,566,37782
nation,Northern Ireland,N92000002,2020/10/29,822,37216
nation,Northern Ireland,N92000002,2020/10/28,840,36394
nation,Northern Ireland,N92000002,2020/10/27,722,35554
nation,Northern Ireland,N92000002,2020/10/26,727,34832
nation,Northern Ireland,N92000002,2020/10/25,896,34105
nation,Northern Ireland,N92000002,2020/10/24,923,33209
nation,Northern Ireland,N92000002,2020/10/23,1252,32286
nation,Northern Ireland,N92000002,2020/10/22,1042,31034
nation,Northern Ireland,N92000002,2020/10/21,1039,29992
nation,Northern Ireland,N92000002,2020/10/20,913,28953
nation,Northern Ireland,N92000002,2020/10/19,820,28040
nation,Northern Ireland,N92000002,2020/10/18,1012,27220
nation,Northern Ireland,N92000002,2020/10/17,1031,26208
nation,Northern Ireland,N92000002,2020/10/16,1299,25177
nation,Northern Ireland,N92000002,2020/10/15,763,23878
nation,Northern Ireland,N92000002,2020/10/14,1217,23115
nation,Northern Ireland,N92000002,2020/10/13,863,21898
nation,Northern Ireland,N92000002,2020/10/12,877,21035
nation,Northern Ireland,N92000002,2020/10/11,1066,20158
nation,Northern Ireland,N92000002,2020/10/10,902,19092
nation,Northern Ireland,N92000002,2020/10/9,1080,18190
nation,Northern Ireland,N92000002,2020/10/8,923,17110
nation,Northern Ireland,N92000002,2020/10/7,828,16187
nation,Northern Ireland,N92000002,2020/10/6,669,15359
nation,Northern Ireland,N92000002,2020/10/5,616,14690
nation,Northern Ireland,N92000002,2020/10/4,462,14074
nation,Northern Ireland,N92000002,2020/10/3,726,13612
nation,Northern Ireland,N92000002,2020/10/2,934,12886
nation,Northern Ireland,N92000002,2020/10/1,259,11952
nation,Northern Ireland,N92000002,2020/9/30,424,11693
nation,Northern Ireland,N92000002,2020/9/29,320,11269
